ID,datetime,year,hour,month,temperature,var1,pressure,windspeed,var2,electricity_consumption
5908,04/03/2014 04:00,2014,04:00:00,3,9.3,10.7,988,1.765,A,369
5930,05/03/2014 02:00,2014,02:00:00,3,8.6,7.9,974,1.765,A,282
5935,05/03/2014 07:00,2014,07:00:00,3,8.6,10.7,991,1.765,A,279
6044,09/03/2014 20:00,2014,20:00:00,3,8.6,5,991,1.765,A,225
6047,09/03/2014 23:00,2014,23:00:00,3,9.3,2.1,987,1.765,A,228
6102,12/03/2014 06:00,2014,06:00:00,3,5.7,5.7,978,1.765,A,300
6150,14/03/2014 06:00,2014,06:00:00,3,10,10,988,1.765,A,396
6172,15/03/2014 04:00,2014,04:00:00,3,9.3,10,973,1.765,A,420
6645,03/04/2014 21:00,2014,21:00:00,4,6.4,4.3,983,1.765,A,192
6655,04/04/2014 07:00,2014,07:00:00,4,2.9,1.4,988,1.765,A,213
6692,05/04/2014 20:00,2014,20:00:00,4,5,0.7,994,1.765,A,210
6701,06/04/2014 05:00,2014,05:00:00,4,2.1,-1.4,995,1.765,A,213
6792,10/04/2014 00:00,2014,00:00:00,4,7.9,3.6,985,1.765,A,225
6825,11/04/2014 09:00,2014,09:00:00,4,6.4,5,987,1.765,A,456
6984,18/04/2014 00:00,2014,00:00:00,4,3.6,0,987,1.765,A,360
7053,20/04/2014 21:00,2014,21:00:00,4,3.6,4.3,998,1.765,A,549
7105,23/04/2014 01:00,2014,01:00:00,4,-2.1,-0.7,994,1.765,A,180
7334,02/05/2014 14:00,2014,14:00:00,5,7.9,-3.6,988,1.765,A,222
7360,03/05/2014 16:00,2014,16:00:00,5,5.7,1.4,994,1.765,A,270
7364,03/05/2014 20:00,2014,20:00:00,5,5,4.3,987,1.765,C,297
7483,08/05/2014 19:00,2014,19:00:00,5,1.4,-1.4,1006,1.765,A,237
7603,13/05/2014 19:00,2014,19:00:00,5,-3.6,-6.4,998,1.765,A,261
7615,14/05/2014 07:00,2014,07:00:00,5,-5,-6.4,990,1.765,A,363
7772,20/05/2014 20:00,2014,20:00:00,5,-5,-8.6,1001,1.765,A,279
8041,01/06/2014 01:00,2014,01:00:00,6,-6.4,-6.4,987,1.765,A,546
8043,01/06/2014 03:00,2014,03:00:00,6,-5,-6.4,998,1.765,A,534
8165,06/06/2014 05:00,2014,05:00:00,6,-3.6,-1.4,1004,1.765,B,522
8257,10/06/2014 01:00,2014,01:00:00,6,-7.1,-10.7,988,1.765,A,276
8393,15/06/2014 17:00,2014,17:00:00,6,-7.9,-20,1012,1.765,A,225
8441,17/06/2014 17:00,2014,17:00:00,6,-5,-14.3,1009,1.765,A,276
8499,20/06/2014 03:00,2014,03:00:00,6,-8.6,-15,993,1.765,A,222
8794,02/07/2014 10:00,2014,10:00:00,7,-5,-10,1001,1.765,A,336
8926,07/07/2014 22:00,2014,22:00:00,7,-7.9,-9.3,1005,1.765,A,366
8970,09/07/2014 18:00,2014,18:00:00,7,-5.7,-12.1,1007,1.765,A,360
9002,11/07/2014 02:00,2014,02:00:00,7,-10,-17.1,1015,1.765,A,207
9104,15/07/2014 08:00,2014,08:00:00,7,-9.3,-11.4,1005,1.765,A,219
9105,15/07/2014 09:00,2014,09:00:00,7,-8.6,-8.6,995,1.765,A,228
9185,18/07/2014 17:00,2014,17:00:00,7,-5,-10,1001,1.765,A,690
9207,19/07/2014 15:00,2014,15:00:00,7,-4.3,-9.3,1000,1.765,A,621
9285,22/07/2014 21:00,2014,21:00:00,7,-12.1,-20.7,1004,1.765,A,408
9656,07/08/2014 08:00,2014,08:00:00,8,-11.4,-20.7,1005,1.765,A,213
9771,12/08/2014 03:00,2014,03:00:00,8,-7.9,-12.1,1006,1.765,A,291
9809,13/08/2014 17:00,2014,17:00:00,8,-2.1,-10,981,1.765,A,456
9817,14/08/2014 01:00,2014,01:00:00,8,-7.9,-10,992,1.765,A,630
9846,15/08/2014 06:00,2014,06:00:00,8,-11.4,-14.3,1007,1.765,A,273
9984,21/08/2014 00:00,2014,00:00:00,8,-4.3,-10,1001,1.765,A,285
10277,02/09/2014 05:00,2014,05:00:00,9,-6.4,-7.1,998,1.765,A,384
10301,03/09/2014 05:00,2014,05:00:00,9,-7.1,-5.7,985,1.765,A,408
10345,05/09/2014 01:00,2014,01:00:00,9,-2.1,-12.9,979,1.765,A,216
10466,10/09/2014 02:00,2014,02:00:00,9,-8.6,-15,993,1.765,A,285
10492,11/09/2014 04:00,2014,04:00:00,9,-8.6,-12.1,998,1.765,A,354
10659,18/09/2014 03:00,2014,03:00:00,9,-5,-3.6,994,1.765,A,351
10661,18/09/2014 05:00,2014,05:00:00,9,-4.3,-3.6,993,1.765,A,393
10701,19/09/2014 21:00,2014,21:00:00,9,0.7,-1.4,993,1.765,A,621
10704,20/09/2014 00:00,2014,00:00:00,9,1.4,-1.4,980,1.765,A,690
10785,23/09/2014 09:00,2014,09:00:00,9,1.4,-11.4,986,1.765,A,210
10974,01/10/2014 06:00,2014,06:00:00,10,0,-6.4,991,1.765,A,216
11068,05/10/2014 04:00,2014,04:00:00,10,1.4,-5.7,986,1.765,A,228
11093,06/10/2014 05:00,2014,05:00:00,10,-2.1,-10,984,1.765,A,252
11312,15/10/2014 08:00,2014,08:00:00,10,8.6,-7.1,991,1.765,A,195
11489,22/10/2014 17:00,2014,17:00:00,10,13.6,7.9,965,1.765,A,531
11930,10/11/2014 02:00,2014,02:00:00,11,7.9,6.4,981,1.765,C,342
12076,16/11/2014 04:00,2014,04:00:00,11,4.3,4.3,986,1.765,A,252
12097,17/11/2014 01:00,2014,01:00:00,11,12.9,8.6,978,1.765,A,348
12533,05/12/2014 05:00,2014,05:00:00,12,10,6.4,973,1.765,A,333
12630,09/12/2014 06:00,2014,06:00:00,12,8.6,4.3,981,1.765,A,186
12869,19/12/2014 05:00,2014,05:00:00,12,10.7,11.4,966,1.765,A,453
12905,20/12/2014 17:00,2014,17:00:00,12,17.1,8.6,962,1.765,A,390
13232,03/01/2015 08:00,2015,08:00:00,1,14.3,12.1,974,1.765,C,282
13663,21/01/2015 07:00,2015,07:00:00,1,13.6,10.7,976,1.765,A,186
13709,23/01/2015 05:00,2015,05:00:00,1,12.1,12.1,986,1.765,A,267
13927,01/02/2015 07:00,2015,07:00:00,2,12.1,12.9,978,1.765,A,249
14209,13/02/2015 01:00,2015,01:00:00,2,10,6.4,986,1.765,A,252
14215,13/02/2015 07:00,2015,07:00:00,2,9.3,8.6,970,1.765,A,288
14602,01/03/2015 10:00,2015,10:00:00,3,15.7,15,990,1.765,A,468
14613,01/03/2015 21:00,2015,21:00:00,3,14.3,12.9,972,1.765,A,372
14643,03/03/2015 03:00,2015,03:00:00,3,12.1,12.1,974,1.765,C,348
14712,06/03/2015 00:00,2015,00:00:00,3,6.4,6.4,995,1.765,A,216
14807,09/03/2015 23:00,2015,23:00:00,3,8.6,8.6,978,1.765,A,258
14831,10/03/2015 23:00,2015,23:00:00,3,10.7,9.3,975,1.765,A,324
14862,12/03/2015 06:00,2015,06:00:00,3,11.4,12.1,972,1.765,A,327
14942,15/03/2015 14:00,2015,14:00:00,3,14.3,1.4,978,1.765,A,180
14950,15/03/2015 22:00,2015,22:00:00,3,7.1,3.6,979,1.765,A,207
15070,20/03/2015 22:00,2015,22:00:00,3,7.1,5.7,975,1.765,A,330
15127,23/03/2015 07:00,2015,07:00:00,3,10,8.6,972,1.765,A,405
15367,02/04/2015 07:00,2015,07:00:00,4,2.9,4.3,978,1.765,A,258
15416,04/04/2015 08:00,2015,08:00:00,4,7.1,5,991,1.765,A,198
15453,05/04/2015 21:00,2015,21:00:00,4,7.1,4.3,980,1.765,A,339
15484,07/04/2015 04:00,2015,04:00:00,4,4.3,4.3,997,1.765,A,351
15490,07/04/2015 10:00,2015,10:00:00,4,8.6,3.6,990,1.765,A,300
15503,07/04/2015 23:00,2015,23:00:00,4,6.4,4.3,994,1.765,A,411
15533,09/04/2015 05:00,2015,05:00:00,4,7.9,6.4,992,1.765,C,474
15578,11/04/2015 02:00,2015,02:00:00,4,2.1,0.7,978,1.765,A,336
15780,19/04/2015 12:00,2015,12:00:00,4,9.3,-2.1,991,1.765,A,423
15816,21/04/2015 00:00,2015,00:00:00,4,4.3,4.3,995,1.765,A,234
15860,22/04/2015 20:00,2015,20:00:00,4,2.1,-2.1,983,1.765,A,261
16078,01/05/2015 22:00,2015,22:00:00,5,0,-2.9,996,1.765,A,288
16135,04/05/2015 07:00,2015,07:00:00,5,0.7,3.6,994,1.765,A,402
16269,09/05/2015 21:00,2015,21:00:00,5,-2.1,-4.3,994,1.765,A,318
16270,09/05/2015 22:00,2015,22:00:00,5,-1.4,-4.3,997,1.765,A,297
16279,10/05/2015 07:00,2015,07:00:00,5,0,0,1004,1.765,A,312
16291,10/05/2015 19:00,2015,19:00:00,5,0.7,0,1005,1.765,A,300
16299,11/05/2015 03:00,2015,03:00:00,5,-0.7,-2.1,986,1.765,A,318
16313,11/05/2015 17:00,2015,17:00:00,5,-1.4,-0.7,986,1.765,C,225
16409,15/05/2015 17:00,2015,17:00:00,5,-2.1,-12.1,994,1.765,A,234
16417,16/05/2015 01:00,2015,01:00:00,5,-6.4,-7.1,1006,1.765,A,327
16423,16/05/2015 07:00,2015,07:00:00,5,-5.7,-7.1,990,1.765,A,276
16445,17/05/2015 05:00,2015,05:00:00,5,-4.3,-4.3,997,1.765,A,417
16880,04/06/2015 08:00,2015,08:00:00,6,-10.7,-10.7,993,1.765,A,282
16929,06/06/2015 09:00,2015,09:00:00,6,-10.7,-13.6,997,1.765,A,231
17037,10/06/2015 21:00,2015,21:00:00,6,-7.9,-11.4,1010,1.765,A,315
17783,11/07/2015 23:00,2015,23:00:00,7,-7.9,-9.3,995,1.765,A,771
17812,13/07/2015 04:00,2015,04:00:00,7,-11.4,-12.9,1001,1.765,A,723
17852,14/07/2015 20:00,2015,20:00:00,7,-6.4,-9.3,996,1.765,A,579
17899,16/07/2015 19:00,2015,19:00:00,7,-7.9,-10,986,1.765,A,390
17942,18/07/2015 14:00,2015,14:00:00,7,-2.1,-17.1,1005,1.765,A,219
18014,21/07/2015 14:00,2015,14:00:00,7,-3.6,-4.3,993,1.765,A,330
18053,23/07/2015 05:00,2015,05:00:00,7,-11.4,-11.4,994,1.765,A,243
18071,23/07/2015 23:00,2015,23:00:00,7,-8.6,-5.7,998,1.765,B,717
18272,01/08/2015 08:00,2015,08:00:00,8,-6.4,-7.1,1003,1.765,C,420
18334,03/08/2015 22:00,2015,22:00:00,8,-5.7,-10,993,1.765,A,273
18376,05/08/2015 16:00,2015,16:00:00,8,-2.9,-15,992,1.765,A,198
18484,10/08/2015 04:00,2015,04:00:00,8,-10.7,-15,1000,1.765,A,324
18487,10/08/2015 07:00,2015,07:00:00,8,-12.9,-13.6,989,1.765,A,408
18559,13/08/2015 07:00,2015,07:00:00,8,-10.7,-8.6,992,1.765,A,360
18752,21/08/2015 08:00,2015,08:00:00,8,-10.7,-12.9,993,1.765,A,366
19030,01/09/2015 22:00,2015,22:00:00,9,-1.4,-12.1,984,1.765,A,258
19061,03/09/2015 05:00,2015,05:00:00,9,-5,-9.3,998,1.765,A,330
19064,03/09/2015 08:00,2015,08:00:00,9,-2.1,-6.4,982,1.765,A,342
19179,08/09/2015 03:00,2015,03:00:00,9,-4.3,-16.4,1005,1.765,A,216
19306,13/09/2015 10:00,2015,10:00:00,9,0,-5.7,986,1.765,A,408
19355,15/09/2015 11:00,2015,11:00:00,9,2.1,-2.9,983,1.765,A,564
19365,15/09/2015 21:00,2015,21:00:00,9,2.9,1.4,980,1.765,A,816
19756,02/10/2015 04:00,2015,04:00:00,10,-2.9,-2.1,987,1.765,A,384
19758,02/10/2015 06:00,2015,06:00:00,10,0,-2.1,971,1.765,A,417
19829,05/10/2015 05:00,2015,05:00:00,10,-3.6,-7.9,1000,1.765,A,207
19972,11/10/2015 04:00,2015,04:00:00,10,-2.1,-5,982,1.765,A,237
20109,16/10/2015 21:00,2015,21:00:00,10,5,-9.3,992,1.765,A,246
20572,05/11/2015 04:00,2015,04:00:00,11,7.9,5,977,1.765,A,369
20689,10/11/2015 01:00,2015,01:00:00,11,8.6,-10,978,1.765,A,210
20722,11/11/2015 10:00,2015,10:00:00,11,12.9,0.7,974,1.765,A,285
20734,11/11/2015 22:00,2015,22:00:00,11,9.3,7.9,975,1.765,A,396
20882,18/11/2015 02:00,2015,02:00:00,11,4.3,-1.4,974,1.765,A,192
20884,18/11/2015 04:00,2015,04:00:00,11,3.6,-4.3,976,1.765,A,213
21387,09/12/2015 03:00,2015,03:00:00,12,7.1,9.3,989,1.765,A,237
21627,19/12/2015 03:00,2015,03:00:00,12,14.3,10.7,976,1.765,A,300
21628,19/12/2015 04:00,2015,04:00:00,12,15,12.1,975,1.765,A,330
21701,22/12/2015 05:00,2015,05:00:00,12,11.4,8.6,979,1.765,A,312
21724,23/12/2015 04:00,2015,04:00:00,12,10.7,10.7,969,1.765,A,246
22016,04/01/2016 08:00,2016,08:00:00,1,17.1,12.1,976,1.765,A,312
22037,05/01/2016 05:00,2016,05:00:00,1,12.1,12.1,976,1.765,A,252
22155,10/01/2016 03:00,2016,03:00:00,1,10,10,970,1.765,A,276
22272,15/01/2016 00:00,2016,00:00:00,1,10.7,8.6,964,1.765,A,222
22301,16/01/2016 05:00,2016,05:00:00,1,12.1,10.7,981,1.765,A,387
22352,18/01/2016 08:00,2016,08:00:00,1,15.7,14.3,977,1.765,A,360
22413,20/01/2016 21:00,2016,21:00:00,1,13.6,11.4,971,1.765,A,321
22759,04/02/2016 07:00,2016,07:00:00,2,13.6,10.7,971,1.765,A,315
22806,06/02/2016 06:00,2016,06:00:00,2,12.9,9.3,977,1.765,A,204
22869,08/02/2016 21:00,2016,21:00:00,2,16.4,12.9,986,1.765,A,312
22951,12/02/2016 07:00,2016,07:00:00,2,12.9,12.9,976,1.765,A,240
23002,14/02/2016 10:00,2016,10:00:00,2,17.1,15.7,973,1.765,A,300
23138,20/02/2016 02:00,2016,02:00:00,2,11.4,9.3,971,1.765,A,318
23143,20/02/2016 07:00,2016,07:00:00,2,11.4,12.9,974,1.765,A,339
23425,03/03/2016 01:00,2016,01:00:00,3,8.6,8.6,980,1.765,A,306
23526,07/03/2016 06:00,2016,06:00:00,3,10,7.9,997,1.765,A,318
23553,08/03/2016 09:00,2016,09:00:00,3,10.7,9.3,990,1.765,A,228
23559,08/03/2016 15:00,2016,15:00:00,3,15.7,6.4,987,1.765,A,324
23572,09/03/2016 04:00,2016,04:00:00,3,9.3,9.3,973,1.765,A,255
23575,09/03/2016 07:00,2016,07:00:00,3,10.7,6.4,977,1.765,C,318
23616,11/03/2016 00:00,2016,00:00:00,3,9.3,3.6,988,1.765,A,321
23741,16/03/2016 05:00,2016,05:00:00,3,7.9,7.1,977,1.765,A,243
23816,19/03/2016 08:00,2016,08:00:00,3,10.7,7.1,974,1.765,A,339
23885,22/03/2016 05:00,2016,05:00:00,3,7.9,9.3,979,1.765,A,261
23886,22/03/2016 06:00,2016,06:00:00,3,10,5.7,980,1.765,A,285
23924,23/03/2016 20:00,2016,20:00:00,3,5,3.6,981,1.765,A,201
24242,06/04/2016 02:00,2016,02:00:00,4,7.1,7.1,991,1.765,A,423
24316,09/04/2016 04:00,2016,04:00:00,4,7.1,5.7,971,1.765,A,432
24468,15/04/2016 12:00,2016,12:00:00,4,9.3,-8.6,1000,1.765,A,246
24514,17/04/2016 10:00,2016,10:00:00,4,5,-2.1,991,1.765,A,498
24523,17/04/2016 19:00,2016,19:00:00,4,5,1.4,998,1.765,A,486
24930,04/05/2016 18:00,2016,18:00:00,5,3.6,-5.7,999,1.765,A,246
24944,05/05/2016 08:00,2016,08:00:00,5,2.1,-4.3,981,1.765,A,366
25079,10/05/2016 23:00,2016,23:00:00,5,-2.1,-15.7,998,1.765,A,195
25106,12/05/2016 02:00,2016,02:00:00,5,-4.3,-5.7,999,1.765,A,318
25131,13/05/2016 03:00,2016,03:00:00,5,-1.4,-7.1,1000,1.765,A,348
25145,13/05/2016 17:00,2016,17:00:00,5,0,-1.4,993,1.765,A,528
25328,21/05/2016 08:00,2016,08:00:00,5,-5,-10,989,1.765,A,396
25604,01/06/2016 20:00,2016,20:00:00,6,-3.6,-12.1,985,1.765,A,432
25606,01/06/2016 22:00,2016,22:00:00,6,-3.6,-13.6,987,1.765,A,456
25822,10/06/2016 22:00,2016,22:00:00,6,-3.6,-17.9,990,1.765,A,276
25830,11/06/2016 06:00,2016,06:00:00,6,-5,-15,993,1.765,A,246
25852,12/06/2016 04:00,2016,04:00:00,6,-10.7,-18.6,986,1.765,A,225
25877,13/06/2016 05:00,2016,05:00:00,6,-9.3,-17.9,988,1.765,A,249
25887,13/06/2016 15:00,2016,15:00:00,6,0.7,-25,1003,1.765,A,228
25892,13/06/2016 20:00,2016,20:00:00,6,-5.7,-17.1,995,1.765,A,282
25950,16/06/2016 06:00,2016,06:00:00,6,-5,-13.6,999,1.765,A,345
26009,18/06/2016 17:00,2016,17:00:00,6,-6.4,-19.3,995,1.765,A,237
26064,21/06/2016 00:00,2016,00:00:00,6,-9.3,-12.9,996,1.765,A,498
26496,09/07/2016 00:00,2016,00:00:00,7,-10,-17.9,1000,1.765,A,261
26528,10/07/2016 08:00,2016,08:00:00,7,-10.7,-17.1,1005,1.765,A,258
26645,15/07/2016 05:00,2016,05:00:00,7,-10.7,-15.7,995,1.765,A,366
26743,19/07/2016 07:00,2016,07:00:00,7,-5,-9.3,992,1.765,A,351
27138,04/08/2016 18:00,2016,18:00:00,8,-4.3,-24.3,999,1.765,A,192
27148,05/08/2016 04:00,2016,04:00:00,8,-8.6,-18.6,995,1.765,A,270
27290,11/08/2016 02:00,2016,02:00:00,8,-12.1,-15.7,1003,1.765,A,276
27432,17/08/2016 00:00,2016,00:00:00,8,-5,-7.1,993,1.765,A,381
27440,17/08/2016 08:00,2016,08:00:00,8,-5,-10.7,1012,1.765,A,270
27459,18/08/2016 03:00,2016,03:00:00,8,-7.1,-13.6,995,1.765,A,222
27540,21/08/2016 12:00,2016,12:00:00,8,-2.1,-9.3,1002,1.765,A,510
27907,05/09/2016 19:00,2016,19:00:00,9,0,-6.4,1001,1.765,A,408
27959,07/09/2016 23:00,2016,23:00:00,9,-1.4,-7.9,988,1.765,A,402
27966,08/09/2016 06:00,2016,06:00:00,9,-3.6,-4.3,988,1.765,A,504
28012,10/09/2016 04:00,2016,04:00:00,9,-4.3,-17.1,993,1.765,A,186
28103,13/09/2016 23:00,2016,23:00:00,9,1.4,-7.1,975,1.765,A,363
28225,19/09/2016 01:00,2016,01:00:00,9,3.6,-10,984,1.765,A,264
28254,20/09/2016 06:00,2016,06:00:00,9,0,-5,991,1.765,A,366
28299,22/09/2016 03:00,2016,03:00:00,9,0.7,-0.7,991,1.765,A,570
28319,22/09/2016 23:00,2016,23:00:00,9,4.3,1.4,976,1.765,A,420
28563,03/10/2016 03:00,2016,03:00:00,10,0.7,-5.7,992,1.765,A,204
28621,05/10/2016 13:00,2016,13:00:00,10,13.6,-7.1,988,1.765,A,312
28629,05/10/2016 21:00,2016,21:00:00,10,7.9,-1.4,975,1.765,A,351
28824,14/10/2016 00:00,2016,00:00:00,10,5.7,-5,983,1.765,A,234
28825,14/10/2016 01:00,2016,01:00:00,10,5.7,-2.9,992,1.765,A,213
28826,14/10/2016 02:00,2016,02:00:00,10,5.7,-5,988,1.765,A,255
28834,14/10/2016 10:00,2016,10:00:00,10,10,-6.4,984,1.765,A,237
28846,14/10/2016 22:00,2016,22:00:00,10,6.4,-3.6,977,1.765,A,321
28879,16/10/2016 07:00,2016,07:00:00,10,5,5.7,995,1.765,A,354
28918,17/10/2016 22:00,2016,22:00:00,10,3.6,-0.7,997,1.765,A,279
29037,22/10/2016 21:00,2016,21:00:00,10,10.7,5,982,1.765,A,324
29326,03/11/2016 22:00,2016,22:00:00,11,9.3,0.7,979,1.765,A,351
29331,04/11/2016 03:00,2016,03:00:00,11,3.6,2.9,967,1.765,A,339
29401,07/11/2016 01:00,2016,01:00:00,11,8.6,-0.7,976,1.765,A,234
29474,10/11/2016 02:00,2016,02:00:00,11,8.6,3.6,975,1.765,A,234
29519,11/11/2016 23:00,2016,23:00:00,11,5,-3.6,978,1.765,A,222
29572,14/11/2016 04:00,2016,04:00:00,11,7.1,1.4,988,1.765,A,282
29600,15/11/2016 08:00,2016,08:00:00,11,12.1,4.3,989,1.765,A,303
29638,16/11/2016 22:00,2016,22:00:00,11,11.4,7.9,981,1.765,A,366
29670,18/11/2016 06:00,2016,06:00:00,11,7.1,7.1,981,1.765,A,297
29674,18/11/2016 10:00,2016,10:00:00,11,13.6,7.9,976,1.765,A,288
29691,19/11/2016 03:00,2016,03:00:00,11,10,7.1,984,1.765,A,390
29697,19/11/2016 09:00,2016,09:00:00,11,12.9,11.4,972,1.765,A,510
29732,20/11/2016 20:00,2016,20:00:00,11,15,7.9,981,1.765,A,255
29761,22/11/2016 01:00,2016,01:00:00,11,10.7,8.6,971,1.765,A,315
30098,06/12/2016 02:00,2016,02:00:00,12,7.9,4.3,966,1.765,A,246
30143,07/12/2016 23:00,2016,23:00:00,12,11.4,7.9,970,1.765,A,249
30146,08/12/2016 02:00,2016,02:00:00,12,10,7.9,972,1.765,A,267
30191,09/12/2016 23:00,2016,23:00:00,12,13.6,6.4,975,1.765,A,222
30192,10/12/2016 00:00,2016,00:00:00,12,11.4,7.9,981,1.765,A,219
30224,11/12/2016 08:00,2016,08:00:00,12,16.4,10.7,982,1.765,A,297
30291,14/12/2016 03:00,2016,03:00:00,12,10,10,979,1.765,A,336
30365,17/12/2016 05:00,2016,05:00:00,12,9.3,10.7,969,1.765,A,372
30387,18/12/2016 03:00,2016,03:00:00,12,11.4,8.6,970,1.765,C,243
30961,11/01/2017 01:00,2017,01:00:00,1,12.1,8.6,967,1.765,A,261
31020,13/01/2017 12:00,2017,12:00:00,1,16.4,12.9,968,1.765,C,363
31077,15/01/2017 21:00,2017,21:00:00,1,17.1,14.3,987,1.765,A,300
31147,18/01/2017 19:00,2017,19:00:00,1,17.9,7.9,968,1.765,A,216
31467,01/02/2017 03:00,2017,03:00:00,2,13.6,13.6,965,1.765,C,291
31490,02/02/2017 02:00,2017,02:00:00,2,11.4,11.4,976,1.765,A,195
31566,05/02/2017 06:00,2017,06:00:00,2,12.1,11.4,982,1.765,A,264
31590,06/02/2017 06:00,2017,06:00:00,2,12.1,10,974,1.765,A,372
31611,07/02/2017 03:00,2017,03:00:00,2,9.3,10,974,1.765,A,213
31614,07/02/2017 06:00,2017,06:00:00,2,10,9.3,968,1.765,A,216
31810,15/02/2017 10:00,2017,10:00:00,2,15.7,9.3,990,1.765,A,246
32143,01/03/2017 07:00,2017,07:00:00,3,10.7,10.7,990,1.765,A,306
32199,03/03/2017 15:00,2017,15:00:00,3,17.9,2.1,982,1.765,A,189
32211,04/03/2017 03:00,2017,03:00:00,3,7.1,6.4,968,1.765,A,246
32286,07/03/2017 06:00,2017,06:00:00,3,11.4,10.7,973,1.765,C,372
32426,13/03/2017 02:00,2017,02:00:00,3,10,8.6,993,1.765,A,264
32432,13/03/2017 08:00,2017,08:00:00,3,9.3,7.9,991,1.765,A,300
32469,14/03/2017 21:00,2017,21:00:00,3,7.9,5,992,1.765,A,216
32511,16/03/2017 15:00,2017,15:00:00,3,10.7,5.7,995,1.765,A,258
32594,20/03/2017 02:00,2017,02:00:00,3,9.3,10.7,987,1.765,A,357
32900,01/04/2017 20:00,2017,20:00:00,4,7.1,6.4,974,1.765,A,285
32904,02/04/2017 00:00,2017,00:00:00,4,6.4,3.6,980,1.765,A,318
32944,03/04/2017 16:00,2017,16:00:00,4,7.1,7.1,979,1.765,C,324
32955,04/04/2017 03:00,2017,03:00:00,4,4.3,3.6,989,1.765,A,285
32997,05/04/2017 21:00,2017,21:00:00,4,5.7,3.6,993,1.765,A,267
33041,07/04/2017 17:00,2017,17:00:00,4,8.6,9.3,984,1.765,A,660
33045,07/04/2017 21:00,2017,21:00:00,4,5.7,7.9,994,1.765,A,702
33060,08/04/2017 12:00,2017,12:00:00,4,10,7.1,999,1.765,A,606
33064,08/04/2017 16:00,2017,16:00:00,4,12.1,6.4,980,1.765,A,630
33076,09/04/2017 04:00,2017,04:00:00,4,4.3,7.1,997,1.765,A,582
33080,09/04/2017 08:00,2017,08:00:00,4,5.7,6.4,984,1.765,A,570
33248,16/04/2017 08:00,2017,08:00:00,4,2.1,0.7,990,1.765,A,306
33264,17/04/2017 00:00,2017,00:00:00,4,2.1,3.6,979,1.765,A,450
33291,18/04/2017 03:00,2017,03:00:00,4,5,5.7,985,1.765,A,648
33297,18/04/2017 09:00,2017,09:00:00,4,7.9,4.3,985,1.765,A,597
33387,22/04/2017 03:00,2017,03:00:00,4,2.9,3.6,992,1.765,A,306
33601,01/05/2017 01:00,2017,01:00:00,5,2.9,4.3,997,1.765,A,396
33646,02/05/2017 22:00,2017,22:00:00,5,-1.4,-7.9,994,1.765,A,201
33837,10/05/2017 21:00,2017,21:00:00,5,0,-2.1,988,1.765,A,384
33964,16/05/2017 04:00,2017,04:00:00,5,-4.3,-7.9,993,1.765,A,426
34084,21/05/2017 04:00,2017,04:00:00,5,-2.9,-2.1,981,1.765,A,624
34371,02/06/2017 03:00,2017,03:00:00,6,-10,-15,1002,1.765,A,216
34520,08/06/2017 08:00,2017,08:00:00,6,-7.9,-10,997,1.765,A,417
34524,08/06/2017 12:00,2017,12:00:00,6,-4.3,-9.3,1012,1.765,A,600
34540,09/06/2017 04:00,2017,04:00:00,6,-7.9,-6.4,996,1.765,A,531
34541,09/06/2017 05:00,2017,05:00:00,6,-7.1,-9.3,999,1.765,A,546
34628,12/06/2017 20:00,2017,20:00:00,6,-6.4,-15.7,991,1.765,A,294
34630,12/06/2017 22:00,2017,22:00:00,6,-6.4,-11.4,998,1.765,A,321
34658,14/06/2017 02:00,2017,02:00:00,6,-4.3,-8.6,1000,1.765,A,528
34752,18/06/2017 00:00,2017,00:00:00,6,-8.6,-7.1,994,1.765,A,501
34843,21/06/2017 19:00,2017,19:00:00,6,-2.9,-10.7,983,1.765,A,300
34845,21/06/2017 21:00,2017,21:00:00,6,-7.1,-11.4,984,1.765,A,327
3500,23/11/2013 20:00,2013,20:00:00,11,7.9,8.6,980,1.7,A,309
4733,14/01/2014 05:00,2014,05:00:00,1,12.9,12.9,980,1.7,A,288
6795,10/04/2014 03:00,2014,03:00:00,4,6.4,5.7,1003,1.7,A,216
6943,16/04/2014 07:00,2014,07:00:00,4,0.7,-0.7,996,1.7,A,225
10299,03/09/2014 03:00,2014,03:00:00,9,-5.7,-9.3,981,1.7,A,450
10686,19/09/2014 06:00,2014,06:00:00,9,-5.7,-5.7,992,1.7,A,426
15815,20/04/2015 23:00,2015,23:00:00,4,2.9,0,997,1.7,A,252
17635,05/07/2015 19:00,2015,19:00:00,7,-10.7,-17.9,991,1.7,A,324
17688,08/07/2015 00:00,2015,00:00:00,7,-10.7,-12.9,994,1.7,A,525
19732,01/10/2015 04:00,2015,04:00:00,10,-4.3,-10,1001,1.7,A,255
20935,20/11/2015 07:00,2015,07:00:00,11,10,5.7,980,1.7,A,288
25652,03/06/2016 20:00,2016,20:00:00,6,-0.7,-11.4,990,1.7,A,327
25733,07/06/2016 05:00,2016,05:00:00,6,-2.1,-2.9,996,1.7,A,696
26370,03/07/2016 18:00,2016,18:00:00,7,-2.1,-15,993,1.7,A,252
26380,04/07/2016 04:00,2016,04:00:00,7,-6.4,-10,998,1.7,A,261
27822,02/09/2016 06:00,2016,06:00:00,9,-7.9,-12.9,999,1.7,A,204
28105,14/09/2016 01:00,2016,01:00:00,9,0,-5.7,984,1.7,A,369
